FECHA;TIPO DE MINERAL;TMH;TMS;%Cu;Au g/TM;Ag g/TM;;;
13/03/2025;SULFUROS;33.14;31.98;0.92;0.99;9.54;;;
14/03/2025;SULFUROS;34.32;33.12;0.92;0.99;9.54;;;
14/03/2025;SULFUROS;36.74;35.45;0.92;0.99;9.54;;;
14/03/2025;SULFUROS;35.02;33.79;0.95;0.25;10.40;;;
14/03/2025;SULFUROS;37.37;36.06;0.95;0.25;10.40;;;
14/03/2025;SULFUROS;36.82;35.53;0.95;0.25;10.40;;;
14/03/2025;SULFUROS;40.67;39.25;0.95;0.25;10.40;;;
14/03/2025;SULFUROS;37.15;35.85;0.95;0.25;10.40;;;
14/03/2025;SULFUROS;32.85;31.70;0.95;0.25;10.40;;;
14/03/2025;SULFUROS;36.13;34.87;1.13;0.96;8.59;;;
14/03/2025;SULFUROS;37.10;35.80;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;37.13;35.83;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;36.40;35.13;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;31.25;30.16;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;29.48;28.45;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;38.48;37.13;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;26.10;25.19;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;32.47;31.33;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;35.89;34.63;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;35.00;33.78;1.13;0.96;8.59;;;
15/03/2025;SULFUROS;33.81;32.63;1.13;0.96;8.59;;;
16/03/2025;SULFUROS;36.74;35.45;1.13;0.96;8.59;;;
16/03/2025;SULFUROS;34.21;33.01;1.13;0.96;8.59;;;
16/03/2025;SULFUROS;26.85;25.91;1.13;0.96;8.59;;;
16/03/2025;SULFUROS;33.27;32.11;1.22;0.53;10.00;;;
16/03/2025;SULFUROS;35.06;33.83;1.22;0.53;10.00;;;
16/03/2025;SULFUROS;26.67;25.74;1.22;0.53;10.00;;;
16/03/2025;SULFUROS;39.60;38.21;1.28;0.41;18.83;;;
16/03/2025;SULFUROS;40.20;38.79;1.28;0.41;18.83;;;
16/03/2025;SULFUROS;38.22;36.88;1.28;0.41;18.83;;;
16/03/2025;SULFUROS;36.89;35.60;1.28;0.41;18.83;;;
16/03/2025;SULFUROS;34.37;33.17;1.28;0.41;18.83;;;
17/03/2025;SULFUROS;28.34;27.35;1.28;0.41;18.83;;;
17/03/2025;SULFUROS;38.09;36.76;1.16;1.20;7.46;;;
17/03/2025;SULFUROS;37.20;35.90;1.16;1.20;7.46;;;
17/03/2025;SULFUROS;37.42;36.11;1.16;1.20;7.46;;;
17/03/2025;SULFUROS;40.46;39.04;1.16;1.20;7.46;;;
17/03/2025;SULFUROS;26.51;25.58;1.16;1.20;7.46;;;
17/03/2025;SULFUROS;38.23;36.89;1.16;1.20;7.46;;;
17/03/2025;SULFUROS;26.72;25.78;1.16;1.20;7.46;;;
18/03/2025;SULFUROS;37.38;36.07;1.16;1.20;7.46;;;
18/03/2025;SULFUROS;30.96;29.88;1.16;1.20;7.46;;;
18/03/2025;SULFUROS;35.10;33.87;2.16;0.53;17.02;;;
18/03/2025;SULFUROS;30.95;29.87;1.16;1.20;7.46;;;
18/03/2025;SULFUROS;37.04;35.74;2.16;0.53;17.02;;;
18/03/2025;SULFUROS;31.91;30.79;2.16;0.53;17.02;;;
18/03/2025;SULFUROS;27.48;26.52;2.16;0.53;17.02;;;
18/03/2025;SULFUROS;26.28;25.36;2.16;0.53;17.02;;;
18/03/2025;SULFUROS;39.61;38.22;2.16;0.53;17.02;;;
18/03/2025;SULFUROS;35.79;34.54;1.32;0.60;9.79;;;
18/03/2025;SULFUROS;32.03;30.91;1.32;0.60;9.79;;;
19/03/2025;SULFUROS;34.72;33.50;1.32;0.60;9.79;;;
19/03/2025;SULFUROS;38.46;37.11;1.15;0.28;10.73;;;
19/03/2025;SULFUROS;34.77;33.55;1.15;0.28;10.73;;;
19/03/2025;SULFUROS;40.83;39.40;1.15;0.28;10.73;;;
19/03/2025;SULFUROS;30.74;29.66;1.15;0.28;10.73;;;
19/03/2025;SULFUROS;36.81;35.52;1.15;0.28;10.73;;;
19/03/2025;SULFUROS;28.88;27.87;1.15;0.28;10.73;;;
19/03/2025;SULFUROS;39.21;37.84;0.76;0.17;6.57;;;
19/03/2025;SULFUROS;31.03;29.94;0.76;0.17;6.57;;;
19/03/2025;SULFUROS;36.85;35.56;1.26;0.38;9.03;;;
19/03/2025;SULFUROS;39.44;38.06;1.26;0.38;9.03;;;
20/03/2025;SULFUROS;38.62;37.27;1.26;0.38;9.03;;;
20/03/2025;SULFUROS;35.93;34.67;1.26;0.38;9.03;;;
20/03/2025;SULFUROS;36.90;35.61;1.26;0.38;9.03;;;
20/03/2025;SULFUROS;28.73;27.72;1.26;0.38;9.03;;;
20/03/2025;SULFUROS;34.19;32.99;1.26;0.38;9.03;;;
20/03/2025;SULFUROS;35.61;34.36;0.90;0.37;7.20;;;
20/03/2025;SULFUROS;29.29;28.26;0.90;0.37;7.20;;;
20/03/2025;SULFUROS;42.90;41.40;0.90;0.37;7.20;;;
20/03/2025;SULFUROS;38.19;36.85;0.90;0.37;7.20;;;
20/03/2025;SULFUROS;36.84;35.55;0.90;0.37;7.20;;;
20/03/2025;SULFUROS;37.70;36.38;0.90;0.37;7.20;;;
20/03/2025;SULFUROS;23.88;23.04;0.90;0.37;7.20;;;
20/03/2025;SULFUROS;35.02;33.79;0.90;0.37;7.20;;;
20/03/2025;SULFUROS;35.08;33.85;0.97;0.44;6.95;;;
21/03/2025;SULFUROS;37.72;36.40;0.97;0.44;6.95;;;
21/03/2025;SULFUROS;33.22;32.06;0.97;0.44;6.95;;;
21/03/2025;SULFUROS;28.00;27.02;0.34;0.53;2.93;;;
21/03/2025;SULFUROS;33.50;32.33;0.76;0.48;6.04;;;
21/03/2025;SULFUROS;36.82;35.53;0.76;0.48;6.04;;;
21/03/2025;SULFUROS;31.74;30.63;0.76;0.48;6.04;;;
21/03/2025;SULFUROS;33.20;32.04;0.76;0.48;6.04;;;
21/03/2025;SULFUROS;31.02;29.93;0.76;0.48;6.04;;;
21/03/2025;SULFUROS;36.74;35.45;0.76;0.48;6.04;;;
21/03/2025;SULFUROS;41.82;40.36;0.76;0.48;6.04;;;
22/03/2025;SULFUROS;37.12;35.82;0.76;0.48;6.04;;;
22/03/2025;SULFUROS;36.58;35.30;0.76;0.48;6.04;;;
22/03/2025;SULFUROS;27.48;26.52;0.76;0.48;6.04;;;
22/03/2025;SULFUROS;35.64;34.39;0.76;0.48;6.04;;;
22/03/2025;SULFUROS;38.80;37.44;0.76;0.48;6.04;;;
22/03/2025;SULFUROS;31.08;29.99;0.76;0.48;6.04;;;
22/03/2025;SULFUROS;37.97;36.64;0.72;0.28;3.76;;;
22/03/2025;SULFUROS;34.62;33.41;0.72;0.28;3.76;;;
23/03/2025;SULFUROS;40.25;38.84;0.72;0.28;3.76;;;
23/03/2025;SULFUROS;31.71;30.60;0.77;1.05;14.80;;;
23/03/2025;SULFUROS;27.57;26.61;0.77;1.05;14.80;;;
23/03/2025;SULFUROS;30.45;29.38;0.62;0.23;8.20;;;
23/03/2025;SULFUROS;29.10;28.08;0.77;1.05;14.80;;;
23/03/2025;SULFUROS;35.20;33.97;0.62;0.23;8.20;;;
23/03/2025;SULFUROS;23.28;22.47;0.62;0.23;8.20;;;
23/03/2025;SULFUROS;28.18;27.19;0.62;0.23;8.20;;;
23/03/2025;SULFUROS;34.70;33.49;0.66;0.43;6.59;;;
23/03/2025;SULFUROS;35.42;34.18;0.66;0.43;6.59;;;
23/03/2025;SULFUROS;32.99;31.84;0.66;0.43;6.59;;;
24/03/2025;SULFUROS;36.69;35.41;0.66;0.43;6.59;;;
24/03/2025;SULFUROS;37.34;36.03;0.66;0.43;6.59;;;
24/03/2025;SULFUROS;33.91;32.72;0.66;0.43;6.59;;;
24/03/2025;SULFUROS;26.83;25.89;0.66;0.43;6.59;;;
24/03/2025;SULFUROS;26.35;25.43;1.12;0.45;8.09;;;
24/03/2025;SULFUROS;38.55;37.20;1.12;0.45;8.09;;;
24/03/2025;SULFUROS;39.46;38.08;1.12;0.45;8.09;;;
24/03/2025;SULFUROS;41.22;39.78;0.72;0.14;6.55;;;
24/03/2025;SULFUROS;28.56;27.56;0.72;0.14;6.55;;;
24/03/2025;SULFUROS;36.47;35.19;1.12;0.45;8.09;;;
24/03/2025;SULFUROS;34.98;33.76;1.12;0.45;8.09;;;
24/03/2025;SULFUROS;26.07;25.16;1.12;0.45;8.09;;;
24/03/2025;SULFUROS;34.98;33.76;1.30;1.50;3.87;;;
24/03/2025;SULFUROS;38.63;37.28;1.30;1.50;3.87;;;
25/03/2025;SULFUROS;41.41;39.96;1.30;1.50;3.87;;;
25/03/2025;SULFUROS;38.15;36.81;0.91;0.20;5.04;;;
25/03/2025;SULFUROS;34.01;32.82;0.91;0.20;5.04;;;
25/03/2025;SULFUROS;30.93;29.85;1.12;0.45;8.09;;;
25/03/2025;SULFUROS;26.49;25.56;0.91;0.20;5.04;;;
25/03/2025;SULFUROS;27.32;26.36;0.91;0.20;5.04;;;
25/03/2025;SULFUROS;32.99;31.84;1.22;0.27;8.27;;;
25/03/2025;SULFUROS;33.04;31.88;1.22;0.27;8.27;;;
25/03/2025;SULFUROS;25.54;24.65;1.22;0.27;8.27;;;
25/03/2025;SULFUROS;33.76;32.58;0.53;0.79;4.09;;;
25/03/2025;SULFUROS;35.60;34.35;0.53;0.79;4.09;;;
26/03/2025;SULFUROS;34.57;33.36;1.38;1.28;7.70;;;
26/03/2025;SULFUROS;35.30;34.06;1.38;1.28;7.70;;;
26/03/2025;SULFUROS;27.23;26.28;1.38;1.28;7.70;;;
26/03/2025;SULFUROS;27.69;26.72;1.38;1.28;7.70;;;
26/03/2025;SULFUROS;39.87;38.47;1.38;1.28;7.70;;;
26/03/2025;SULFUROS;39.55;38.17;0.62;0.14;4.00;;;
26/03/2025;SULFUROS;36.30;35.03;1.38;1.28;7.70;;;
26/03/2025;SULFUROS;29.15;28.13;0.62;0.14;4.00;;;
26/03/2025;SULFUROS;32.06;30.94;0.62;0.14;4.00;;;
26/03/2025;SULFUROS;27.16;26.21;0.62;0.14;4.00;;;
26/03/2025;SULFUROS;34.11;32.92;0.78;2.46;4.24;;;
26/03/2025;SULFUROS;36.56;35.28;0.78;2.46;4.24;;;
26/03/2025;SULFUROS;32.71;31.57;0.78;2.46;4.24;;;
27/03/2025;SULFUROS;36.46;35.18;0.78;2.46;4.24;;;
27/03/2025;SULFUROS;28.70;27.70;0.75;0.98;7.34;;;
27/03/2025;SULFUROS;41.70;40.24;0.79;0.60;6.09;;;
27/03/2025;SULFUROS;39.08;37.71;0.79;0.60;6.09;;;
27/03/2025;SULFUROS;40.41;39.00;0.79;0.60;6.09;;;
27/03/2025;SULFUROS;37.67;36.35;0.75;0.98;7.34;;;
27/03/2025;SULFUROS;36.06;34.80;0.75;0.98;7.34;;;
27/03/2025;SULFUROS;31.82;30.71;0.89;1.30;8.59;;;
27/03/2025;SULFUROS;35.46;34.22;0.89;1.30;8.59;;;
27/03/2025;SULFUROS;32.47;31.33;0.75;0.98;7.34;;;
28/03/2025;SULFUROS;38.04;36.71;0.75;0.98;7.34;;;
28/03/2025;SULFUROS;36.94;35.65;0.75;0.98;7.34;;;
28/03/2025;SULFUROS;33.10;31.94;0.88;0.50;7.39;;;
28/03/2025;SULFUROS;30.96;29.88;0.75;0.98;7.34;;;
28/03/2025;SULFUROS;31.24;30.15;0.78;0.28;4.30;;;
28/03/2025;SULFUROS;38.79;37.43;0.78;0.28;4.30;;;
28/03/2025;SULFUROS;33.58;32.40;0.89;0.55;5.59;;;
28/03/2025;SULFUROS;33.62;32.44;0.89;0.55;5.59;;;
28/03/2025;SULFUROS;37.25;35.95;0.89;0.55;5.59;;;
28/03/2025;SULFUROS;33.73;32.55;0.89;0.55;5.59;;;
28/03/2025;SULFUROS;36.38;35.11;0.89;0.55;5.59;;;
29/03/2025;SULFUROS;35.97;34.71;0.88;0.20;5.40;;;
29/03/2025;SULFUROS;31.54;30.44;0.88;0.20;5.40;;;
29/03/2025;SULFUROS;39.19;37.82;0.88;0.20;5.40;;;
29/03/2025;SULFUROS;27.26;26.31;0.88;0.20;5.40;;;
29/03/2025;SULFUROS;39.39;38.01;0.56;0.23;5.19;;;
29/03/2025;SULFUROS;39.51;38.13;0.56;0.23;5.19;;;
29/03/2025;SULFUROS;35.55;34.31;0.56;0.23;5.19;;;
29/03/2025;SULFUROS;30.99;29.91;0.56;0.23;5.19;;;
30/03/2025;SULFUROS;37.92;36.59;0.56;0.23;5.19;;;
30/03/2025;SULFUROS;37.04;35.74;0.56;0.23;5.19;;;
30/03/2025;SULFUROS;35.42;34.18;0.91;1.20;4.50;;;
30/03/2025;SULFUROS;31.93;30.81;0.91;1.20;4.50;;;
30/03/2025;SULFUROS;36.48;35.2;0.91;1.20;4.50;;;
30/03/2025;SULFUROS;22.70;21.91;0.91;1.20;4.50;;;
30/03/2025;SULFUROS;35.43;34.19;0.91;1.20;4.50;;;
30/03/2025;SULFUROS;38.64;37.29;0.63;0.20;4.15;;;
30/03/2025;SULFUROS;25.48;24.59;0.63;0.20;4.15;;;
30/03/2025;SULFUROS;39.00;37.64;0.63;0.20;4.15;;;
30/03/2025;SULFUROS;38.46;37.11;0.63;0.20;4.15;;;
30/03/2025;SULFUROS;34.70;33.49;0.63;0.20;4.15;;;
30/03/2025;SULFUROS;38.37;37.03;0.63;0.20;4.15;;;
30/03/2025;SULFUROS;36.68;35.4;0.68;0.33;4.20;;;
31/03/2025;SULFUROS;31.74;30.63;0.67;0.16;2.74;;;
31/03/2025;SULFUROS;36.30;35.03;0.67;0.16;2.74;;;
31/03/2025;SULFUROS;38.83;37.47;0.67;0.16;2.74;;;
31/03/2025;SULFUROS;37.31;36;0.67;0.16;2.74;;;
01/04/2025;SULFUROS;40.47;39.05;0.67;0.16;2.74;;;
01/04/2025;SULFUROS;35.66;34.41;1.20;0.45;9.04;;;
01/04/2025;SULFUROS;35.49;34.25;1.20;0.45;9.04;;;
01/04/2025;SULFUROS;38.97;37.61;0.73;0.24;2.86;;;
01/04/2025;SULFUROS;37.95;36.62;0.71;0.14;4.56;;;
01/04/2025;SULFUROS;37.36;36.05;0.73;0.24;2.86;;;
01/04/2025;SULFUROS;40.96;39.53;0.73;0.24;2.86;;;
01/04/2025;SULFUROS;37.17;35.87;0.71;0.14;4.56;;;
01/04/2025;SULFUROS;32.20;31.07;0.71;0.14;4.56;;;
01/04/2025;SULFUROS;37.97;36.64;0.71;0.14;4.56;;;
01/04/2025;SULFUROS;36.72;35.43;1.97;0.26;11.84;;;
01/04/2025;SULFUROS;41.02;39.58;1.97;0.26;11.84;;;
02/04/2025;SULFUROS;36.85;35.56;1.97;0.26;11.84;;;
02/04/2025;SULFUROS;37.99;36.66;1.97;0.26;11.84;;;
02/04/2025;SULFUROS;37.75;36.43;1.97;0.26;11.84;;;
02/04/2025;SULFUROS;36.95;35.66;1.97;0.26;11.84;;;
02/04/2025;SULFUROS;33.95;32.76;1.21;0.18;1.20;;;
02/04/2025;SULFUROS;35.95;34.69;1.21;0.18;1.20;;;
02/04/2025;SULFUROS;37.27;35.97;1.21;0.18;1.20;;;
02/04/2025;SULFUROS;34.94;33.72;0.49;0.16;1.60;;;
02/04/2025;SULFUROS;37.13;35.83;0.49;0.16;1.60;;;
02/04/2025;SULFUROS;34.19;32.99;0.49;0.16;1.60;;;
02/04/2025;SULFUROS;37.27;35.97;0.49;0.16;1.60;;;
02/04/2025;SULFUROS;34.03;32.84;0.49;0.16;1.60;;;
03/04/2025;SULFUROS;31.19;30.10;0.46;0.18;2.80;;;
03/04/2025;SULFUROS;33.70;32.52;0.46;0.18;2.80;;;
03/04/2025;SULFUROS;33.02;31.86;0.46;0.18;2.80;;;
03/04/2025;SULFUROS;29.99;28.94;0.67;0.37;3.60;;;
03/04/2025;SULFUROS;33.59;32.41;0.67;0.37;3.60;;;
04/04/2025;SULFUROS;32.46;31.32;0.79;0.40;4.80;;;
04/04/2025;SULFUROS;36.14;34.88;0.79;0.40;4.80;;;
04/04/2025;SULFUROS;33.28;32.12;0.79;0.40;4.80;;;
04/04/2025;SULFUROS;26.79;25.85;0.79;0.40;4.80;;;
04/04/2025;SULFUROS;36.39;35.12;0.49;0.20;3.07;;;
04/04/2025;SULFUROS;34.55;33.34;0.49;0.20;3.07;;;
04/04/2025;SULFUROS;33.86;32.67;0.49;0.20;3.07;;;
04/04/2025;SULFUROS;35.14;33.91;0.49;0.20;3.07;;;
04/04/2025;SULFUROS;36.21;34.94;0.64;0.15;2.30;;;
04/04/2025;SULFUROS;34.75;33.53;0.64;0.15;2.30;;;
04/04/2025;SULFUROS;30.21;29.15;1.47;0.22;8.72;;;
04/04/2025;SULFUROS;36.79;35.50;1.47;0.22;8.72;;;
04/04/2025;SULFUROS;31.53;30.43;1.47;0.22;8.72;;;
04/04/2025;SULFUROS;33.36;32.19;1.47;0.22;8.72;;;
04/04/2025;SULFUROS;34.54;33.33;1.47;0.22;8.72;;;
04/04/2025;SULFUROS;31.66;30.55;1.47;0.22;8.72;;;
05/04/2025;SULFUROS;37.62;36.30;0.91;0.20;4.73;;;
05/04/2025;SULFUROS;33.81;32.63;0.91;0.20;4.73;;;
05/04/2025;SULFUROS;36.22;34.95;0.91;0.20;4.73;;;
05/04/2025;SULFUROS;35.99;34.73;0.91;0.20;4.73;;;
05/04/2025;SULFUROS;36.97;35.68;0.91;0.20;4.73;;;
05/04/2025;SULFUROS;30.19;29.13;0.74;0.22;4.13;;;
05/04/2025;SULFUROS;26.99;26.05;0.74;0.22;4.13;;;
05/04/2025;SULFUROS;34.25;33.05;0.74;0.22;4.13;;;
05/04/2025;SULFUROS;28.61;27.61;0.74;0.22;4.13;;;
06/04/2025;SULFUROS;35.42;34.18;0.74;0.22;4.13;;;
06/04/2025;SULFUROS;39.00;37.64;0.60;0.21;5.39;;;
06/04/2025;SULFUROS;36.71;35.43;0.60;0.21;5.39;;;
06/04/2025;SULFUROS;38.75;37.39;0.60;0.21;5.39;;;
06/04/2025;SULFUROS;36.40;35.13;0.60;0.21;5.39;;;
06/04/2025;SULFUROS;30.08;29.03;0.60;0.21;5.39;;;
06/04/2025;SULFUROS;33.81;32.63;0.60;0.21;5.39;;;
06/04/2025;SULFUROS;32.22;31.09;0.74;0.22;4.13;;;
06/04/2025;SULFUROS;34.01;32.82;1.44;0.52;13.80;;;
06/04/2025;SULFUROS;31.99;30.87;1.44;0.52;13.80;;;
07/04/2025;SULFUROS;27.76;26.79;1.44;0.52;13.80;;;
07/04/2025;SULFUROS;35.15;33.92;1.44;0.52;13.80;;;
07/04/2025;SULFUROS;31.63;30.52;1.44;0.52;13.80;;;
07/04/2025;SULFUROS;35.00;33.78;1.44;0.52;13.80;;;
07/04/2025;SULFUROS;28.07;27.09;0.50;0.18;4.36;;;
07/04/2025;SULFUROS;35.27;34.04;0.50;0.18;4.36;;;
07/04/2025;SULFUROS;28.99;27.98;0.50;0.18;4.36;;;
07/04/2025;SULFUROS;38.49;37.14;0.50;0.18;4.36;;;
07/04/2025;SULFUROS;34.96;33.74;0.50;0.18;4.36;;;
07/04/2025;SULFUROS;32.83;31.68;0.50;0.18;4.36;;;
07/04/2025;SULFUROS;38.99;37.63;0.50;0.18;4.36;;;
07/04/2025;SULFUROS;37.03;35.73;0.50;0.18;4.36;;;
08/04/2025;SULFUROS;35.12;33.89;0.61;0.19;5.12;;;
08/04/2025;SULFUROS;34.36;33.16;0.61;0.19;5.12;;;
08/04/2025;SULFUROS;40.55;39.13;0.61;0.19;5.12;;;
08/04/2025;SULFUROS;41.57;40.12;0.61;0.19;5.12;;;
09/04/2025;SULFUROS;29.76;28.72;0.61;0.19;5.12;;;
09/04/2025;SULFUROS;37.24;35.94;0.61;0.19;5.12;;;
09/04/2025;SULFUROS;29.63;28.59;1.45;0.60;12.96;;;
09/04/2025;SULFUROS;34.45;33.24;1.45;0.60;12.96;;;
09/04/2025;SULFUROS;24.77;23.90;1.45;0.60;12.96;;;
09/04/2025;SULFUROS;35.91;34.65;1.45;0.60;12.96;;;
09/04/2025;SULFUROS;22.75;21.95;1.45;0.60;12.96;;;
09/04/2025;SULFUROS;24.93;24.06;1.45;0.60;12.96;;;
09/04/2025;SULFUROS;24.12;23.28;1.45;0.60;12.96;;;
09/04/2025;SULFUROS;37.13;35.83;1.45;0.60;12.96;;;
09/04/2025;SULFUROS;37.60;36.28;0.61;0.19;5.12;;;
09/04/2025;SULFUROS;28.00;27.02;1.06;0.17;11.24;;;
09/04/2025;SULFUROS;37.27;35.97;1.06;0.17;11.24;;;
09/04/2025;SULFUROS;38.07;36.74;1.06;0.17;11.24;;;
10/04/2025;SULFUROS;36.83;35.54;1.06;0.17;11.24;;;
10/04/2025;SULFUROS;27.34;26.38;1.06;0.17;11.24;;;
10/04/2025;SULFUROS;26.38;25.46;1.06;0.17;11.24;;;
11/04/2025;SULFUROS;30.14;29.09;1.12;0.21;10.80;;;
11/04/2025;SULFUROS;35.60;34.35;1.12;0.21;10.80;;;
11/04/2025;SULFUROS;37.99;36.66;1.12;0.21;10.80;;;
11/04/2025;SULFUROS;28.25;27.26;1.12;0.21;10.80;;;
11/04/2025;SULFUROS;36.20;34.93;1.12;0.21;10.80;;;
11/04/2025;SULFUROS;35.82;34.57;1.08;0.20;4.55;;;
11/04/2025;SULFUROS;33.70;32.52;1.08;0.20;4.55;;;
11/04/2025;SULFUROS;27.72;26.75;1.08;0.20;4.55;;;
11/04/2025;SULFUROS;26.26;25.34;1.08;0.20;4.55;;;
12/04/2025;SULFUROS;29.98;28.93;0.93;0.19;8.80;;;
12/04/2025;SULFUROS;25.77;24.87;0.93;0.19;8.80;;;
12/04/2025;SULFUROS;38.42;37.08;0.93;0.19;8.80;;;
12/04/2025;SULFUROS;27.07;26.12;0.93;0.19;8.80;;;
12/04/2025;SULFUROS;36.50;35.22;0.93;0.19;8.80;;;
12/04/2025;SULFUROS;36.79;35.50;0.93;0.19;8.80;;;
12/04/2025;SULFUROS;35.34;34.10;0.51;0.39;2.24;;;
12/04/2025;SULFUROS;35.57;34.33;0.51;0.39;2.24;;;
13/04/2025;SULFUROS;28.53;27.53;0.51;0.39;2.24;;;
13/04/2025;SULFUROS;27.78;26.81;0.93;0.19;8.80;;;
13/04/2025;SULFUROS;36.96;35.67;0.78;0.60;7.50;;;
13/04/2025;SULFUROS;40.83;39.40;0.78;0.60;7.50;;;
13/04/2025;SULFUROS;36.57;35.29;0.74;0.57;2.96;;;
13/04/2025;SULFUROS;35.56;34.32;0.74;0.57;2.96;;;
13/04/2025;SULFUROS;35.72;34.47;0.74;0.57;2.96;;;
13/04/2025;SULFUROS;30.12;29.07;0.74;0.57;2.96;;;
14/04/2025;SULFUROS;34.31;33.11;0.74;0.57;2.96;;;
14/04/2025;SULFUROS;37.12;35.82;0.74;0.57;2.96;;;
14/04/2025;SULFUROS;36.96;35.67;0.61;0.68;4.57;;;
14/04/2025;SULFUROS;36.10;34.84;0.61;0.68;4.57;;;
15/04/2025;SULFUROS;29.52;28.49;0.61;0.68;4.57;;;
15/04/2025;SULFUROS;27.69;26.72;0.61;0.68;4.57;;;
17/04/2025;SULFUROS;39.49;38.11;2.71;0.20;3.70;;;
17/04/2025;SULFUROS;39.29;37.91;2.71;0.20;3.70;;;
17/04/2025;SULFUROS;35.43;34.19;0.48;0.25;2.56;;;
17/04/2025;SULFUROS;33.54;32.37;0.48;0.25;2.56;;;
18/04/2025;SULFUROS;26.09;25.18;0.48;0.25;2.56;;;
18/04/2025;SULFUROS;34.44;33.23;0.48;0.25;2.56;;;
18/04/2025;SULFUROS;36.60;35.32;0.85;0.34;6.13;;;
18/04/2025;SULFUROS;31.54;30.44;0.85;0.34;6.13;;;
18/04/2025;SULFUROS;39.90;38.50;0.85;0.34;6.13;;;
18/04/2025;SULFUROS;41.43;39.98;0.85;0.34;6.13;;;
19/04/2025;SULFUROS;35.04;33.81;0.92;0.11;6.86;;;
19/04/2025;SULFUROS;38.45;37.10;0.92;0.11;6.86;;;
19/04/2025;SULFUROS;43.19;41.68;0.92;0.11;6.86;;;
21/04/2025;SULFUROS;26.67;25.74;0.73;0.33;9.47;;;
21/04/2025;SULFUROS;34.59;33.38;0.73;0.33;9.47;;;
21/04/2025;SULFUROS;40.80;39.37;0.73;0.33;9.47;;;
21/04/2025;SULFUROS;34.59;33.38;0.73;0.33;9.47;;;
21/04/2025;SULFUROS;38.42;37.08;0.49;0.10;4.68;;;
22/04/2025;SULFUROS;28.25;27.26;0.84;0.27;5.99;;;
22/04/2025;SULFUROS;33.15;31.99;0.84;0.27;5.99;;;
22/04/2025;SULFUROS;33.80;32.62;0.84;0.27;5.99;;;
22/04/2025;SULFUROS;31.64;30.53;0.84;0.27;5.99;;;
22/04/2025;SULFUROS;22.45;21.66;0.84;0.27;5.99;;;
22/04/2025;SULFUROS;36.23;34.96;0.49;0.10;4.68;;;
22/04/2025;SULFUROS;36.71;35.43;0.45;0.17;3.53;;;
22/04/2025;SULFUROS;39.29;37.91;0.45;0.17;3.53;;;
22/04/2025;SULFUROS;39.69;38.30;0.45;0.17;3.53;;;
22/04/2025;SULFUROS;31.35;30.25;0.45;0.17;3.53;;;
23/04/2025;SULFUROS;28.16;27.17;0.45;0.17;3.53;;;
23/04/2025;SULFUROS;33.24;32.08;0.84;0.18;9.00;;;
23/04/2025;SULFUROS;34.90;33.68;0.84;0.18;9.00;;;
23/04/2025;SULFUROS;34.58;33.37;0.84;0.18;9.00;;;
23/04/2025;SULFUROS;38.65;37.30;0.84;0.18;9.00;;;
24/04/2025;SULFUROS;27.69;26.72;0.81;0.40;7.81;;;
24/04/2025;SULFUROS;34.90;33.68;0.81;0.40;7.81;;;
24/04/2025;SULFUROS;32.11;30.99;0.81;0.40;7.81;;;
24/04/2025;SULFUROS;30.79;29.71;0.81;0.40;7.81;;;
25/04/2025;SULFUROS;40.64;39.22;1.00;0.38;6.15;;;
25/04/2025;SULFUROS;18.52;17.87;1.00;0.38;6.15;;;
25/04/2025;SULFUROS;42.80;41.30;1.00;0.38;6.15;;;
26/04/2025;SULFUROS;31.53;30.43;1.49;0.73;10.20;;;
26/04/2025;SULFUROS;21.27;20.53;1.49;0.73;10.20;;;
26/04/2025;SULFUROS;33.81;32.63;1.49;0.73;10.20;;;
30/04/2025;SULFUROS;35.83;34.58;1.43;0.53;14.28;;;
30/04/2025;SULFUROS;38.42;37.08;1.43;0.53;14.28;;;
30/04/2025;SULFUROS;37.49;36.18;1.43;0.53;14.28;;;
01/05/2025;SULFUROS;33.80;32.62;1.43;0.53;14.28;;;
01/05/2025;SULFUROS;42.19;40.71;1.43;0.53;14.28;;;
01/05/2025;SULFUROS;38.58;37.23;1.43;0.53;14.28;;;
02/05/2025;SULFUROS;38.86;37.50;1.43;0.53;14.28;;;
02/05/2025;SULFUROS;35.25;34.02;1.43;0.53;14.28;;;
02/05/2025;SULFUROS;37.69;36.37;1.43;0.53;14.28;;;
02/05/2025;SULFUROS;37.67;36.35;1.43;0.53;14.28;;;
02/05/2025;SULFUROS;34.38;33.18;1.07;0.38;8.40;;;
02/05/2025;SULFUROS;35.75;34.50;1.07;0.38;8.40;;;
02/05/2025;SULFUROS;34.64;33.43;1.07;0.38;8.40;;;
02/05/2025;SULFUROS;35.56;34.32;1.07;0.38;8.40;;;
03/05/2025;SULFUROS;34.78;33.56;1.07;0.38;8.40;;;
03/05/2025;SULFUROS;32.39;31.26;1.07;0.38;8.40;;;
